"Order ID","Ship Mode",delivery_days,z_score
CA-2015-164567,"Standard Class",4,-0.99
CA-2017-119655,"Standard Class",4,-0.99
CA-2017-119655,"Standard Class",4,-0.99
CA-2016-158778,"Standard Class",4,-0.99
CA-2016-158778,"Standard Class",4,-0.99
CA-2016-158778,"Standard Class",4,-0.99
CA-2015-139738,"Standard Class",4,-0.99
CA-2017-122945,"Standard Class",6,0.99
CA-2014-163223,"Standard Class",4,-0.99
CA-2014-163223,"Standard Class",4,-0.99
CA-2014-163223,"Standard Class",4,-0.99
CA-2014-163223,"Standard Class",4,-0.99
CA-2015-142734,"Standard Class",5,-0
CA-2015-129532,"Standard Class",4,-0.99
CA-2015-129532,"Standard Class",4,-0.99
CA-2014-100916,"Standard Class",5,-0
CA-2014-100916,"Standard Class",5,-0
CA-2014-100916,"Standard Class",5,-0
CA-2014-133830,"Standard Class",5,-0
CA-2014-133830,"Standard Class",5,-0
CA-2014-133830,"Standard Class",5,-0
US-2016-104815,"Standard Class",4,-0.99
US-2014-137155,"Standard Class",4,-0.99
US-2014-137155,"Standard Class",4,-0.99
US-2014-137155,"Standard Class",4,-0.99
CA-2017-159506,"Standard Class",5,-0
CA-2017-159506,"Standard Class",5,-0
CA-2014-140396,"Standard Class",5,-0
CA-2014-140396,"Standard Class",5,-0
CA-2014-140396,"Standard Class",5,-0
CA-2014-140396,"Standard Class",5,-0
CA-2014-103492,"Standard Class",5,-0
CA-2014-103492,"Standard Class",5,-0
CA-2014-103492,"Standard Class",5,-0
CA-2014-103492,"Standard Class",5,-0
US-2017-112347,"Standard Class",4,-0.99
US-2017-112347,"Standard Class",4,-0.99
US-2017-112347,"Standard Class",4,-0.99
US-2017-112347,"Standard Class",4,-0.99
US-2017-112347,"Standard Class",4,-0.99
US-2017-112347,"Standard Class",4,-0.99
CA-2017-103415,"Standard Class",5,-0
US-2017-160143,"Standard Class",7,1.98
US-2017-134642,"Standard Class",4,-0.99
US-2017-134642,"Standard Class",4,-0.99
CA-2014-125731,"Standard Class",6,0.99
CA-2014-125731,"Standard Class",6,0.99
CA-2016-162383,"Standard Class",6,0.99
CA-2016-162383,"Standard Class",6,0.99
CA-2016-162383,"Standard Class",6,0.99
US-2017-161935,"Standard Class",4,-0.99
US-2017-161935,"Standard Class",4,-0.99
US-2017-161935,"Standard Class",4,-0.99
US-2017-161935,"Standard Class",4,-0.99
US-2017-161935,"Standard Class",4,-0.99
CA-2014-115889,"Standard Class",4,-0.99
CA-2014-115889,"Standard Class",4,-0.99
CA-2017-121048,"Standard Class",4,-0.99
CA-2017-121048,"Standard Class",4,-0.99
CA-2017-121048,"Standard Class",4,-0.99
CA-2017-121048,"Standard Class",4,-0.99
CA-2017-121048,"Standard Class",4,-0.99
CA-2017-121048,"Standard Class",4,-0.99
US-2017-160836,"Standard Class",5,-0
US-2017-160836,"Standard Class",5,-0
US-2017-160836,"Standard Class",5,-0
CA-2015-108672,"Standard Class",6,0.99
CA-2017-157196,"Standard Class",4,-0.99
CA-2017-135111,"Standard Class",5,-0
CA-2017-135111,"Standard Class",5,-0
CA-2014-113964,"Standard Class",7,1.98
CA-2014-167199,"Standard Class",4,-0.99
CA-2014-167199,"Standard Class",4,-0.99
CA-2014-167199,"Standard Class",4,-0.99
CA-2014-167199,"Standard Class",4,-0.99
CA-2014-167199,"Standard Class",4,-0.99
CA-2014-167199,"Standard Class",4,-0.99
CA-2014-167199,"Standard Class",4,-0.99
CA-2016-109652,"Standard Class",5,-0
CA-2015-100734,"Standard Class",5,-0
CA-2015-100734,"Standard Class",5,-0
CA-2014-138100,"Standard Class",5,-0
CA-2014-138100,"Standard Class",5,-0
CA-2016-138282,"Standard Class",4,-0.99
CA-2016-103709,"Standard Class",7,1.98
CA-2016-103709,"Standard Class",7,1.98
CA-2016-103709,"Standard Class",7,1.98
CA-2016-137743,"Standard Class",5,-0
CA-2016-137743,"Standard Class",5,-0
CA-2017-134796,"Standard Class",6,0.99
US-2017-163657,"Standard Class",4,-0.99
US-2017-163657,"Standard Class",4,-0.99
CA-2014-165568,"Standard Class",4,-0.99
CA-2015-148180,"Standard Class",5,-0
CA-2015-148180,"Standard Class",5,-0
CA-2014-161249,"Standard Class",4,-0.99
CA-2014-161249,"Standard Class",4,-0.99
US-2014-164763,"Standard Class",4,-0.99
US-2014-164763,"Standard Class",4,-0.99
US-2014-164763,"Standard Class",4,-0.99
CA-2017-135069,"Standard Class",4,-0.99
CA-2017-121125,"Standard Class",4,-0.99
CA-2017-121125,"Standard Class",4,-0.99
CA-2017-121125,"Standard Class",4,-0.99
CA-2014-121769,"Standard Class",4,-0.99
CA-2016-129728,"Standard Class",7,1.98
CA-2015-100146,"Standard Class",5,-0
CA-2015-100146,"Standard Class",5,-0
CA-2015-100146,"Standard Class",5,-0
CA-2015-100146,"Standard Class",5,-0
CA-2017-168172,"Standard Class",4,-0.99
CA-2016-110009,"Standard Class",5,-0
CA-2016-110975,"Standard Class",5,-0
CA-2016-110975,"Standard Class",5,-0
CA-2017-147844,"Standard Class",4,-0.99
CA-2017-147844,"Standard Class",4,-0.99
CA-2017-147844,"Standard Class",4,-0.99
CA-2017-108035,"Standard Class",4,-0.99
CA-2017-108035,"Standard Class",4,-0.99
CA-2016-105732,"Standard Class",5,-0
CA-2016-105732,"Standard Class",5,-0
CA-2016-105732,"Standard Class",5,-0
CA-2016-105732,"Standard Class",5,-0
CA-2016-105732,"Standard Class",5,-0
CA-2016-105732,"Standard Class",5,-0
CA-2016-105732,"Standard Class",5,-0
CA-2016-105732,"Standard Class",5,-0
CA-2016-105732,"Standard Class",5,-0
CA-2014-132787,"Standard Class",4,-0.99
CA-2017-100580,"Standard Class",7,1.98
CA-2014-107769,"Standard Class",4,-0.99
CA-2016-127243,"Standard Class",6,0.99
CA-2016-127243,"Standard Class",6,0.99
CA-2016-127243,"Standard Class",6,0.99
CA-2016-127243,"Standard Class",6,0.99
CA-2016-127243,"Standard Class",6,0.99
CA-2016-114748,"Standard Class",5,-0
CA-2017-154102,"Standard Class",7,1.98
CA-2016-151974,"Standard Class",7,1.98
CA-2017-141138,"Standard Class",6,0.99
CA-2017-142125,"Standard Class",6,0.99
CA-2017-142125,"Standard Class",6,0.99
CA-2014-130421,"Standard Class",4,-0.99
CA-2017-168389,"Standard Class",6,0.99
CA-2017-168389,"Standard Class",6,0.99
CA-2017-168389,"Standard Class",6,0.99
CA-2017-168389,"Standard Class",6,0.99
CA-2014-168473,"Standard Class",6,0.99
CA-2014-116190,"Standard Class",6,0.99
CA-2014-116190,"Standard Class",6,0.99
CA-2014-116190,"Standard Class",6,0.99
CA-2015-113152,"Standard Class",5,-0
CA-2015-113152,"Standard Class",5,-0
CA-2015-125563,"Standard Class",6,0.99
CA-2015-125563,"Standard Class",6,0.99
CA-2017-115119,"Standard Class",4,-0.99
CA-2017-115119,"Standard Class",4,-0.99
US-2014-131275,"Standard Class",6,0.99
US-2014-131275,"Standard Class",6,0.99
US-2014-131275,"Standard Class",6,0.99
US-2017-128447,"Standard Class",7,1.98
US-2017-128447,"Standard Class",7,1.98
CA-2017-167626,"Standard Class",4,-0.99
CA-2017-158120,"Standard Class",4,-0.99
CA-2017-158120,"Standard Class",4,-0.99
CA-2016-132066,"Standard Class",4,-0.99
CA-2016-121377,"Standard Class",5,-0
CA-2015-162761,"Standard Class",4,-0.99
CA-2015-162761,"Standard Class",4,-0.99
CA-2015-162761,"Standard Class",4,-0.99
CA-2015-121699,"Standard Class",4,-0.99
CA-2014-137274,"Standard Class",4,-0.99
US-2017-117450,"Standard Class",4,-0.99
US-2017-117450,"Standard Class",4,-0.99
CA-2015-148964,"Standard Class",5,-0
CA-2016-113656,"Standard Class",6,0.99
CA-2017-109183,"Standard Class",5,-0
CA-2014-158281,"Standard Class",5,-0
CA-2016-149965,"Standard Class",5,-0
CA-2016-149965,"Standard Class",5,-0
CA-2017-151183,"Standard Class",5,-0
CA-2017-169439,"Standard Class",4,-0.99
CA-2017-169439,"Standard Class",4,-0.99
CA-2017-155936,"Standard Class",7,1.98
CA-2017-159282,"Standard Class",5,-0
CA-2015-162782,"Standard Class",6,0.99
CA-2014-120670,"Standard Class",4,-0.99
CA-2015-144519,"Standard Class",4,-0.99
CA-2015-144519,"Standard Class",4,-0.99
US-2016-150357,"Standard Class",4,-0.99
US-2016-150357,"Standard Class",4,-0.99
CA-2016-123337,"Standard Class",6,0.99
CA-2016-123337,"Standard Class",6,0.99
CA-2016-133368,"Standard Class",6,0.99
CA-2016-133368,"Standard Class",6,0.99
CA-2017-122056,"Standard Class",4,-0.99
CA-2017-156363,"Standard Class",6,0.99
CA-2017-156363,"Standard Class",6,0.99
CA-2016-152730,"Standard Class",5,-0
CA-2016-152730,"Standard Class",5,-0
CA-2016-152730,"Standard Class",5,-0
CA-2016-152730,"Standard Class",5,-0
CA-2016-152730,"Standard Class",5,-0
CA-2016-152730,"Standard Class",5,-0
CA-2016-152730,"Standard Class",5,-0
CA-2016-152730,"Standard Class",5,-0
CA-2016-152457,"Standard Class",6,0.99
CA-2016-116764,"Standard Class",6,0.99
US-2014-127978,"Standard Class",5,-0
US-2014-127978,"Standard Class",5,-0
US-2014-127978,"Standard Class",5,-0
CA-2017-145807,"Standard Class",4,-0.99
CA-2016-101651,"Standard Class",6,0.99
CA-2016-101651,"Standard Class",6,0.99
CA-2016-137337,"Standard Class",4,-0.99
CA-2016-137337,"Standard Class",4,-0.99
CA-2016-137337,"Standard Class",4,-0.99
CA-2017-127397,"Standard Class",4,-0.99
CA-2017-127397,"Standard Class",4,-0.99
CA-2016-109953,"Standard Class",4,-0.99
CA-2016-109953,"Standard Class",4,-0.99
CA-2016-109953,"Standard Class",4,-0.99
CA-2017-113075,"Standard Class",4,-0.99
US-2017-104437,"Standard Class",4,-0.99
CA-2017-154760,"Standard Class",4,-0.99
CA-2017-154949,"Standard Class",4,-0.99
US-2016-119046,"Standard Class",4,-0.99
US-2016-119046,"Standard Class",4,-0.99
US-2016-119046,"Standard Class",4,-0.99
CA-2017-137414,"Standard Class",4,-0.99
CA-2017-137414,"Standard Class",4,-0.99
CA-2015-136658,"Standard Class",7,1.98
CA-2014-118276,"Standard Class",4,-0.99
CA-2016-104276,"Standard Class",6,0.99
CA-2016-104276,"Standard Class",6,0.99
US-2015-156797,"Standard Class",4,-0.99
US-2015-156797,"Standard Class",4,-0.99
CA-2014-116785,"Standard Class",4,-0.99
CA-2014-116785,"Standard Class",4,-0.99
CA-2016-147683,"Standard Class",4,-0.99
CA-2017-133102,"Standard Class",7,1.98
CA-2017-133102,"Standard Class",7,1.98
CA-2017-133102,"Standard Class",7,1.98
CA-2017-133102,"Standard Class",7,1.98
CA-2017-133102,"Standard Class",7,1.98
CA-2017-150609,"Standard Class",4,-0.99
US-2016-144351,"Standard Class",4,-0.99
CA-2017-133067,"Standard Class",6,0.99
US-2017-141677,"Standard Class",4,-0.99
US-2017-141677,"Standard Class",4,-0.99
US-2017-141677,"Standard Class",4,-0.99
US-2017-141677,"Standard Class",4,-0.99
US-2017-141677,"Standard Class",4,-0.99
US-2017-168613,"Standard Class",6,0.99
CA-2014-138709,"Standard Class",5,-0
CA-2014-138709,"Standard Class",5,-0
CA-2017-126718,"Standard Class",5,-0
CA-2015-106208,"Standard Class",5,-0
CA-2014-137911,"Standard Class",6,0.99
CA-2017-100412,"Standard Class",4,-0.99
CA-2015-166583,"Standard Class",4,-0.99
CA-2016-139941,"Standard Class",5,-0
US-2017-141558,"Standard Class",5,-0
US-2017-141558,"Standard Class",5,-0
US-2017-141558,"Standard Class",5,-0
CA-2014-122217,"Standard Class",5,-0
CA-2015-163965,"Standard Class",7,1.98
CA-2015-163965,"Standard Class",7,1.98
CA-2015-163965,"Standard Class",7,1.98
CA-2015-163965,"Standard Class",7,1.98
CA-2017-141439,"Standard Class",5,-0
CA-2017-141439,"Standard Class",5,-0
CA-2017-141439,"Standard Class",5,-0
CA-2017-141439,"Standard Class",5,-0
CA-2017-141439,"Standard Class",5,-0
CA-2016-166282,"Standard Class",6,0.99
CA-2016-166282,"Standard Class",6,0.99
US-2016-117541,"Standard Class",6,0.99
US-2016-117541,"Standard Class",6,0.99
CA-2015-128013,"Standard Class",7,1.98
CA-2015-128013,"Standard Class",7,1.98
CA-2017-166926,"Standard Class",7,1.98
CA-2017-166926,"Standard Class",7,1.98
US-2014-147774,"Standard Class",6,0.99
CA-2017-118122,"Standard Class",7,1.98
CA-2017-104906,"Standard Class",4,-0.99
CA-2016-109666,"Standard Class",7,1.98
CA-2016-109666,"Standard Class",7,1.98
CA-2016-109666,"Standard Class",7,1.98
CA-2016-109666,"Standard Class",7,1.98
CA-2016-109666,"Standard Class",7,1.98
CA-2016-109666,"Standard Class",7,1.98
CA-2016-109666,"Standard Class",7,1.98
CA-2017-147410,"Standard Class",4,-0.99
CA-2014-159625,"Standard Class",5,-0
CA-2017-144596,"Standard Class",4,-0.99
CA-2015-119480,"Standard Class",4,-0.99
CA-2015-119480,"Standard Class",4,-0.99
CA-2015-119480,"Standard Class",4,-0.99
CA-2015-119480,"Standard Class",4,-0.99
CA-2016-106950,"Standard Class",4,-0.99
CA-2016-106950,"Standard Class",4,-0.99
CA-2016-106950,"Standard Class",4,-0.99
CA-2016-106950,"Standard Class",4,-0.99
CA-2016-106950,"Standard Class",4,-0.99
CA-2016-106950,"Standard Class",4,-0.99
CA-2016-167416,"Standard Class",5,-0
CA-2016-112256,"Standard Class",5,-0
CA-2016-112256,"Standard Class",5,-0
CA-2016-112256,"Standard Class",5,-0
CA-2016-112256,"Standard Class",5,-0
CA-2016-112256,"Standard Class",5,-0
CA-2014-141901,"Standard Class",5,-0
CA-2016-114209,"Standard Class",5,-0
CA-2016-147473,"Standard Class",4,-0.99
CA-2017-169474,"Standard Class",5,-0
CA-2017-127712,"Standard Class",5,-0
CA-2014-141355,"Standard Class",5,-0
CA-2014-150581,"Standard Class",4,-0.99
CA-2014-150581,"Standard Class",4,-0.99
CA-2016-160136,"Standard Class",6,0.99
US-2017-165358,"Standard Class",5,-0
US-2017-165358,"Standard Class",5,-0
US-2017-165358,"Standard Class",5,-0
CA-2017-103443,"Standard Class",6,0.99
CA-2017-103443,"Standard Class",6,0.99
CA-2017-103443,"Standard Class",6,0.99
CA-2017-161970,"Standard Class",5,-0
CA-2017-161970,"Standard Class",5,-0
CA-2017-119494,"Standard Class",4,-0.99
CA-2016-145548,"Standard Class",5,-0
CA-2016-145548,"Standard Class",5,-0
CA-2016-145548,"Standard Class",5,-0
CA-2016-145548,"Standard Class",5,-0
CA-2016-145548,"Standard Class",5,-0
CA-2016-145548,"Standard Class",5,-0
CA-2017-131653,"Standard Class",7,1.98
US-2017-101840,"Standard Class",6,0.99
US-2017-101840,"Standard Class",6,0.99
CA-2014-124737,"Standard Class",4,-0.99
CA-2014-124737,"Standard Class",4,-0.99
CA-2014-124737,"Standard Class",4,-0.99
CA-2014-124737,"Standard Class",4,-0.99
CA-2014-124737,"Standard Class",4,-0.99
CA-2014-124737,"Standard Class",4,-0.99
US-2014-135881,"Standard Class",4,-0.99
US-2014-135881,"Standard Class",4,-0.99
US-2014-135881,"Standard Class",4,-0.99
CA-2015-154823,"Standard Class",4,-0.99
CA-2015-154823,"Standard Class",4,-0.99
CA-2015-154823,"Standard Class",4,-0.99
CA-2014-119466,"Standard Class",6,0.99
CA-2015-141740,"Standard Class",4,-0.99
CA-2014-126333,"Standard Class",5,-0
CA-2015-104871,"Standard Class",4,-0.99
US-2016-134369,"Standard Class",6,0.99
CA-2015-166800,"Standard Class",7,1.98
CA-2016-116526,"Standard Class",4,-0.99
CA-2016-116526,"Standard Class",4,-0.99
CA-2016-116526,"Standard Class",4,-0.99
CA-2016-116526,"Standard Class",4,-0.99
CA-2016-116526,"Standard Class",4,-0.99
CA-2016-116526,"Standard Class",4,-0.99
CA-2017-149076,"Standard Class",5,-0
CA-2015-112144,"Standard Class",4,-0.99
CA-2015-112144,"Standard Class",4,-0.99
CA-2017-146185,"Standard Class",4,-0.99
CA-2017-153822,"Standard Class",6,0.99
CA-2017-153822,"Standard Class",6,0.99
CA-2017-153822,"Standard Class",6,0.99
CA-2017-153822,"Standard Class",6,0.99
CA-2016-157588,"Standard Class",5,-0
CA-2016-157588,"Standard Class",5,-0
CA-2015-115420,"Standard Class",7,1.98
CA-2015-161767,"Standard Class",4,-0.99
CA-2015-130365,"Standard Class",4,-0.99
CA-2015-130365,"Standard Class",4,-0.99
CA-2016-106243,"Standard Class",4,-0.99
CA-2014-148369,"Standard Class",4,-0.99
CA-2015-139248,"Standard Class",5,-0
CA-2017-107132,"Standard Class",4,-0.99
CA-2017-107132,"Standard Class",4,-0.99
CA-2017-107132,"Standard Class",4,-0.99
CA-2017-107132,"Standard Class",4,-0.99
CA-2016-125094,"Standard Class",4,-0.99
CA-2014-164182,"Standard Class",4,-0.99
CA-2014-164182,"Standard Class",4,-0.99
CA-2014-164182,"Standard Class",4,-0.99
CA-2014-164182,"Standard Class",4,-0.99
CA-2016-140046,"Standard Class",6,0.99
CA-2015-137925,"Standard Class",4,-0.99
CA-2015-137925,"Standard Class",4,-0.99
CA-2017-109211,"Standard Class",6,0.99
CA-2017-121706,"Standard Class",4,-0.99
CA-2014-124247,"Standard Class",5,-0
CA-2014-142510,"Standard Class",7,1.98
CA-2014-142510,"Standard Class",7,1.98
CA-2014-142510,"Standard Class",7,1.98
CA-2015-104115,"Standard Class",4,-0.99
US-2017-115301,"Standard Class",4,-0.99
US-2017-135503,"Standard Class",5,-0
CA-2016-140249,"Standard Class",6,0.99
CA-2017-111220,"Standard Class",6,0.99
CA-2017-111220,"Standard Class",6,0.99
CA-2015-140557,"Standard Class",4,-0.99
CA-2017-122028,"Standard Class",7,1.98
CA-2017-164756,"Standard Class",4,-0.99
CA-2017-164756,"Standard Class",4,-0.99
CA-2017-164756,"Standard Class",4,-0.99
CA-2017-164756,"Standard Class",4,-0.99
CA-2017-164756,"Standard Class",4,-0.99
CA-2017-164756,"Standard Class",4,-0.99
CA-2017-164756,"Standard Class",4,-0.99
CA-2017-120222,"Standard Class",7,1.98
CA-2017-120222,"Standard Class",7,1.98
CA-2017-123036,"Standard Class",7,1.98
CA-2017-123036,"Standard Class",7,1.98
CA-2015-120677,"Standard Class",4,-0.99
US-2016-121013,"Standard Class",5,-0
US-2016-121013,"Standard Class",5,-0
US-2016-126452,"Standard Class",7,1.98
US-2016-126452,"Standard Class",7,1.98
US-2016-126452,"Standard Class",7,1.98
US-2016-126452,"Standard Class",7,1.98
US-2016-126452,"Standard Class",7,1.98
US-2016-126452,"Standard Class",7,1.98
US-2016-126452,"Standard Class",7,1.98
CA-2017-138618,"Standard Class",7,1.98
CA-2017-128965,"Standard Class",5,-0
CA-2017-128965,"Standard Class",5,-0
CA-2017-128965,"Standard Class",5,-0
CA-2017-128965,"Standard Class",5,-0
CA-2017-128965,"Standard Class",5,-0
CA-2017-128965,"Standard Class",5,-0
US-2016-100461,"Standard Class",4,-0.99
US-2016-100461,"Standard Class",4,-0.99
CA-2014-101462,"Standard Class",5,-0
CA-2016-162110,"Standard Class",4,-0.99
US-2016-159093,"Standard Class",5,-0
CA-2014-147543,"Standard Class",6,0.99
CA-2016-123946,"Standard Class",5,-0
CA-2016-123946,"Standard Class",5,-0
CA-2016-123946,"Standard Class",5,-0
CA-2016-123946,"Standard Class",5,-0
CA-2017-107517,"Standard Class",4,-0.99
CA-2017-107517,"Standard Class",4,-0.99
CA-2015-116260,"Standard Class",6,0.99
CA-2017-142643,"Standard Class",5,-0
CA-2017-142643,"Standard Class",5,-0
CA-2016-142615,"Standard Class",4,-0.99
CA-2015-112522,"Standard Class",7,1.98
US-2017-123204,"Standard Class",6,0.99
CA-2016-118689,"Standard Class",7,1.98
CA-2016-118689,"Standard Class",7,1.98
CA-2016-118689,"Standard Class",7,1.98
CA-2016-118689,"Standard Class",7,1.98
CA-2015-154291,"Standard Class",4,-0.99
CA-2015-154291,"Standard Class",4,-0.99
US-2017-115609,"Standard Class",5,-0
CA-2017-163860,"Standard Class",4,-0.99
CA-2017-163860,"Standard Class",4,-0.99
CA-2017-163860,"Standard Class",4,-0.99
CA-2017-163860,"Standard Class",4,-0.99
CA-2014-144414,"Standard Class",4,-0.99
CA-2014-144414,"Standard Class",4,-0.99
CA-2014-144414,"Standard Class",4,-0.99
CA-2015-128125,"Standard Class",5,-0
CA-2015-128125,"Standard Class",5,-0
CA-2017-162880,"Standard Class",4,-0.99
CA-2016-109827,"Standard Class",7,1.98
CA-2016-109827,"Standard Class",7,1.98
CA-2016-109827,"Standard Class",7,1.98
CA-2016-109827,"Standard Class",7,1.98
CA-2016-109827,"Standard Class",7,1.98
CA-2015-145394,"Standard Class",4,-0.99
CA-2015-145394,"Standard Class",4,-0.99
CA-2015-145394,"Standard Class",4,-0.99
CA-2016-162348,"Standard Class",5,-0
CA-2015-118843,"Standard Class",7,1.98
CA-2015-118843,"Standard Class",7,1.98
US-2017-166037,"Standard Class",4,-0.99
US-2016-152373,"Standard Class",6,0.99
CA-2016-119018,"Standard Class",4,-0.99
CA-2016-119018,"Standard Class",4,-0.99
CA-2016-119018,"Standard Class",4,-0.99
CA-2017-139402,"Standard Class",4,-0.99
CA-2017-139402,"Standard Class",4,-0.99
CA-2017-139787,"Standard Class",4,-0.99
CA-2014-109302,"Standard Class",4,-0.99
CA-2017-100615,"Standard Class",4,-0.99
CA-2017-100615,"Standard Class",4,-0.99
CA-2017-100615,"Standard Class",4,-0.99
CA-2016-144764,"Standard Class",6,0.99
CA-2016-144764,"Standard Class",6,0.99
CA-2016-144764,"Standard Class",6,0.99
CA-2017-100636,"Standard Class",4,-0.99
CA-2017-165715,"Standard Class",6,0.99
CA-2017-124205,"Standard Class",4,-0.99
CA-2017-124205,"Standard Class",4,-0.99
CA-2017-124205,"Standard Class",4,-0.99
CA-2017-124205,"Standard Class",4,-0.99
CA-2017-100230,"Standard Class",4,-0.99
CA-2017-100230,"Standard Class",4,-0.99
CA-2017-100230,"Standard Class",4,-0.99
CA-2015-156923,"Standard Class",4,-0.99
US-2017-101784,"Standard Class",5,-0
CA-2014-144029,"Standard Class",5,-0
CA-2014-144029,"Standard Class",5,-0
CA-2014-144029,"Standard Class",5,-0
CA-2016-123358,"Standard Class",7,1.98
CA-2016-123358,"Standard Class",7,1.98
CA-2016-123358,"Standard Class",7,1.98
CA-2016-123358,"Standard Class",7,1.98
CA-2015-141754,"Standard Class",5,-0
CA-2016-165827,"Standard Class",5,-0
CA-2016-128811,"Standard Class",4,-0.99
CA-2016-128811,"Standard Class",4,-0.99
CA-2016-128811,"Standard Class",4,-0.99
CA-2017-102974,"Standard Class",5,-0
CA-2017-102974,"Standard Class",5,-0
CA-2017-102974,"Standard Class",5,-0
CA-2016-134789,"Standard Class",7,1.98
CA-2016-134789,"Standard Class",7,1.98
